pid,clicked_pid,similar_papers_avail_at_time
eef85533de47a9117ad55d83f71b80d899e22684,44fa45bc76590cd8fac837a6be7626dad26dbdaa,"410d53a44b6625ffea82ed2ce9834b5bdfbecf76,3198325270c3ef1a1e6e6562d1dfd7b73af37072,8dde33adb71f2224c81b2dd637de172b29a4e375,88b497752251d6e7b9c2a29ec3330d0180cedff9,08da3918b016659b0f9d891131b3dc574ed34870,c22e0790f4e48e1610a78b54c209380f778c4804,39f0dae3fb69e75be393baf9608fdca0c7e5c144,44fa45bc76590cd8fac837a6be7626dad26dbdaa,e1622dfd9b731bbbd0e3e780433ab51978a9b8df,0d4a3d7091c899b58f61a1ef3e7b951277fb2767"
5cc8ca2807061a44be2c0f0609c9f652b9c5fba2,c764f6ac38058b4a06dd52703a6e15d72df5d206,"660f16ad50e7347ef62a95ab32b08c764a16dd95,4dc08970aefbe20dc8f2bce9c002b4705b6576aa,8e01596d5289ac595b295f67933f544d6e2e43c6,fb84b921f15de1ec943e5f9cf9f51df0ed31cdd6,e8e3fc7262858c80dd805da100ed467d9c7831f1,967f97d9c20cdae9a804bda276d331c57bd2c25c,384cdcda67c8a385d6a571ba5f9fb09e16d130b5,c764f6ac38058b4a06dd52703a6e15d72df5d206,c93e6f9f187e558d0594848092ad718dcfc7d409,36f0d220fd6402e485a420fe6fe717db1fb5c681"
683f51cbc87d1a71e19a5a7d40c1316ed45fbaa0,7ac1e300e98c15a1182bf59f078033147685202b,"459c1b2e24d2095b57f63af6ac818a106984eece,c8566c79c35309c34972bbb15da517e8e60899ab,1554115288fbd77af28b6b6fd5d90edb3dacff09,21c256ec98df7b278112fc30b1fc4f9b1a481020,32b0155bf84b310cbcc4c047472c9dddfffa4616,001430cd89d051d74a5d2d05477acc6256248b63,7ac1e300e98c15a1182bf59f078033147685202b,d120ab3c95f2b8bfaa28ef6a4b7c6b0defa81fd1,beceaf77a750a63c82161b713c50df63ffd4e92e,bf95f112435a5c96c101a3b25a26120470fe5c6d"
929f0166ff1e5ab35a68f283477eba6c2631bf2a,6db82d07eedd9eb05b2996876486bfb2a141585a,"896195b07b20198040977454186071471a2b9541,6db82d07eedd9eb05b2996876486bfb2a141585a,60e6d991462d3995cdb6079e5e49ee40e5a583b4,d1006db99a3293da89341a5fc22b6430ccb9eff5,8d8284bfba7ebcb4e2575d864ec7c16ea6a168f0,cb4a4f326c925009c6f575d1874dea056c731b63,49fad6f3dc4ca8e693aa395b1ed5af49bd0cabb2,a5a4ba87071d480b28c0a50e3881e1a11a1c2e55,05882b3376dddab5066015b46704bb7bfe3946cc,4f39f834d71f860a90a5a5ed36c7062a5fb15c7e"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
b050140580af60a0c1400768acb09b8d5a71c196,0dc0d9c996d0846dcc90d86710e85375503c8304,"9340d7567cad65c99b6b1583d5cd3db1d863f506,5057ac6a32b727a7a9b6eca3c263414d4fe708e7,2f7855b7ce17d1645bf0060182cfede5795849a2,0dc0d9c996d0846dcc90d86710e85375503c8304,5f0367646c9b2bd6c9e41d8d85b4305c1e9562ef,fe4a91979a6c093be041de4d06dbacf3facb2bd1,45f14444ba704dec3fb6658d8e2715112895393d,915fcc5bcd8119b4ee523c834bdde2cb1ed2e2e0,66b32ab4e3fb97284beecb35be6adc0e74058c89,3f391c2f3a6eeb6e8723e0873b61498fa34771bd"
5308582a93f8e8dab795d877b0e54c355ce65dbd,99e4b772f363a8950646eb23abdad973188ae345,"e57843028f13dcd93c788c144061b8de27d117af,5b4f88792da13f24c9e5920c26c5e17485b9f9ba,dbeed277e787497099e1cc021bf57ce2e76654db,44ab942e44d58e38dcc3bce543ccf7fe489caab0,a8c156d1ae44a89acc62e573888324b41c7cabc1,9a51166b1b499ce9f3b500482da74f7cda05dec5,99e4b772f363a8950646eb23abdad973188ae345,7c39a551aeb95698436adfdfd852d03d84dc2bdb,0ab92e043d8ecc8ffdca21b8c81e28313128ae10,fa1e77ec3d0996e3944f655da7c7f465c0351796"
86d6fa6aaa4f51c729ef075fe2002666557b518d,15174d135305c7865b584ca2bbb725159f6efef4,"15174d135305c7865b584ca2bbb725159f6efef4,483db70283ed0b4a998f25fe26d8abc904cdb4f7,097889e0b93591d75de08f9da661ff882a1532f6,9b3c353ddc3041149b851b118400b19049068647,ef3becd168f73b0a0a2c63dbed8f5a6310fb34a9,c41d71217cebb1ef70ba16068d21df9f7be16b70,19db8f6acb84546930c6ba22b6fde1c73cfcc4ba,d7dd21574a65a108c9411acc9168900091416322,6a2bff86a885def0d5163f213bc3bc56e123fd91,26510759c0697502fd052e32be90a309aaab070d"
fdbbdfe7acbfe2633676625100ef636383fe76ba,d072d01890ec190721f60250ced302d51b617743,"8572fb76c0de76bb6985711db13bfe9a83997349,b2135db9edaa8ac1731ff14472195a8469ff375f,d10a80b8716a4b8d22fb9202b1009f7f28ceaf09,d072d01890ec190721f60250ced302d51b617743,13ac98e2180be4eda6b439d7d41563ef499d6274,2fdf8397522c29b7a343b23711e2e870eb29c045,285d951c672b86ee5aadd9f69a08e711ded09dad,f01cf8059c8b1f90a663ec2c49754fe1af14e02d,424def9cd53bbeb5e049595b15d80853106669b7,31b9546c57016c57eb54a2606a36e6f0d9e9690e"
216b7c19ec9e52eb1cfa253adfe9c0514575dad7,96edd5f2deea4d712168fceb058781394985480e,"a4d75dc33a4f1ac933a0fb7df013ce5668769b21,7edda039199eafecaf242befecdf753955de0281,96edd5f2deea4d712168fceb058781394985480e,ce0c571d2de53875a051133dda72c1f62c51fb0d,4703ed1d22eb72d654d1b8ef529976007eb37a47,64348189e26b34c58912870661df5829a0d0e264,2414dbfe33aa91858786c725aab54b9bbb4fdb23,0456efbddfccde6e21aecbb9ff04a659475b912b,4e0394ab0f92583c6cb9a9ad049036c636bd02f6,b775f277f15687cf6017ea289e6279c98d1ad47c"
5cc8ca2807061a44be2c0f0609c9f652b9c5fba2,3eb45882fbb92cb95361e47238446a58d5f53ea8,"e8e3fc7262858c80dd805da100ed467d9c7831f1,47e39da925f18474a83f7c139e82ec0c286a6388,8e01596d5289ac595b295f67933f544d6e2e43c6,73b5a86ad5340100c1706eb858d26acce41542ab,967f97d9c20cdae9a804bda276d331c57bd2c25c,991d7aa729f1166620da18b9dd0ad26442a79f35,c764f6ac38058b4a06dd52703a6e15d72df5d206,36f0d220fd6402e485a420fe6fe717db1fb5c681,fc4d25d74cfffd61df8ea0038616fcef47a44e11,3eb45882fbb92cb95361e47238446a58d5f53ea8"
9cd52c073fdfdcd8b450173456021b2e98cc80de,23709e490cf0777545439e3a693d0ef4c734ee75,"5d7bf180157709f2515ea7b596bb0bf231e83559,4f26966bd345e1b1ecd2b81fdd408b6ec3e5447e,e8709e2906361ade9064cc605b9c7637bec474a0,0671f64e1cd7f5a2f26c24d5858b8c1e1c3fd8f0,1894c2c65c94dc6aff6c8c4f77f238319fdf0f14,6695958fecb82aba8352f97f3a90d9952b086398,f943fb1efac320716a6f755f31265c0de0a15af6,6a063f13e3a891d14ecf43aa92396cb781ec4e4b,23709e490cf0777545439e3a693d0ef4c734ee75,f6233b5ec6771432fb535e8dd51076e0916b596f"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,43c413597742434ba5f9dc23aa8359c40a517d56,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
e8b0ec77f2aaa67c41068b737f12d0f8485ddb62,dd56fecd75691cce5e6be587b1a59b6ce23250ef,"7e4bc0f11f98cbbcf806835ec45ea5629f6727a7,4c1fb07a6958c29ed8d13dc28b2c7b3269015656,bc4badeefa989b8b76c02694d67a80c992aad800,34381ec8ecbe2802028c264f3a3dfe7556353c3d,dd56fecd75691cce5e6be587b1a59b6ce23250ef,c3e183a223bde0765c2dfbc56228adb54bf948cb,939341ab870973f4d4840523ca4e8030a203d220,1e9111731cd2ceabb1c7572f4b1d5997cfadc947,008826167d50f21fe2b3582433adbedf6b334073,715b79490e57a2e057d4868e9c4fb0e1e14582fb"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
12b13a2155621fc6cd3cbc5dad5061e38a638240,be0951ceb583604ad8acdb3c79eb310c0695fa67,"be0951ceb583604ad8acdb3c79eb310c0695fa67,5cc20cf2384127a99936211b8d0285c2d5079888,1a770461aeeeb2e802405fb236f1e3b92fd0b619,4144b4f15ea04e23691fa4a2f46cb67ce69ada91,ab25b011cfe89b6ae96eb3fccf7ee2462e0377f7,d1bb988b0e435314102a5bd02d5f97ccecadb6c1,1a9e6593409e493d2bf48558c241b4c807f4525f,76812f996c4ac58e4881792691f3be22dff363db,0a31a0a9c5c9020cd889612ac8f1e42f31838cd6,a6b6be334179f60be5d28d565efd36b455618e6f"
813d8b597ff31e97429a44e8b2c7564d5922135f,c6a2c6b692b12c69207333d2ae6972b2a002acb2,"3857bd0f1af62629406c0fd6cc98de4edf692473,ab60d9792e6cae7783581f2146b254de649a9eba,25d55cc45909e2b126c6a773f5a8c0a29bb63fda,962481ba57845f94cc92ea529d1ff417c847cdd4,35874233b9708240cdbd77548766e808cd1594fe,e192bfec67f1937cdd032a28380245c364860e97,119f72ace01a714f2608638082f39c7df214670f,7068a8f99a8ce4edcb5aab37c297bee2ffd90c75,74e34bbdf71bf88daad8656e8a9e1b133307afcf,c6a2c6b692b12c69207333d2ae6972b2a002acb2"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,ac1b67c2ca2417a134578f30362c775970dd1e4e,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
0b00ce0c9f60f8bd2a95fc559b550f8c478ae0e0,8c5f7a472c8edd3e54b2c4b192f6716d80ca9f4d,"8c5f7a472c8edd3e54b2c4b192f6716d80ca9f4d,109c5d1d748fc513da7d079aad50622a04aebb84,7ab1a5032bf91b26e7518c9778eca28853c6000b,386d041c57cf41570a2fc9f43f0ca3983ffc4638,5a23aaceaa30752f947b52cb04eb47d399e6cccc,a115676d6b6c6d958159332ee3b8f3362d7f9712,1affdd5708cb13a83e736700a236e3f2d8e8c10d,58720686b0e593fc4422fe4f85dbfc6097330746,103aa63cb498678dc820ac420b5f86e1d8de21ae,7b5087580f33229d6311da840dcab8c4552ee881"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,52030716292acd2c16273063aa80a9d24a6cb963,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
41a32bedc8bd830bfe5ffd8aa3a8cc35779dfc45,f3a45809856100cb3d86bc0c3e5ef4d6d8e9da2a,"49242995475ec9f30a096b4a9c95a656e5aa69da,03b598d32c2251f24a4756cd6ec288210d571e9c,49d6bf7df345a5cad716ce37615de621fbde0094,c2dca5c54cc4273c803f5a6b83079f12c19c4567,f3a45809856100cb3d86bc0c3e5ef4d6d8e9da2a,4714cf2c5f84cf79e157aaeb8ded9c8bc1357196,689cc0c2c917d5f225064c74bca78f6ddd837b56,5eb57c7fd81ddd0f860c1722530f59af1653a852,5f4a3c1ba8924f75eeb8aee526fda4899fa732b3,a8dff35591d25690a851800c546702372084e329"
80768c8405e9af8fb1360fb73cb0d39d5bd8c14b,f56c79d7f42db871fd4ed8754d0dcb00af1c7917,"d6577d93087f5e0beba9b0e63a4aeadf3f99403b,e4f8331390c07d29251421045fe7ea8f42278d9b,114f2c0fc50835e553d636f0076d0ce96dcbac25,2197be0db61a4591aadae3fb56b9e87bdcca151b,13edecef0836486b4af1480780ede41c79873c86,f56c79d7f42db871fd4ed8754d0dcb00af1c7917,f392fbb412098637681c0eb2f9797f65ed2e78c0,7bc90a3d2f917749666d0eeafd48b364d5b757d6,eb040d0016cc2f3c2ff6b6d9909080bf891b5a9c,6bbd4728da9dbc66b80767d7b2f7895fe58395d7"
8f390b66bd92ff46f99d0ad62cadb0068fd39983,a1c12067f0fefe8eb2d74947798a1852c82defb0,"52b8f168b311312462243c079372ba96da7a7b25,47bbb4648e099c1f6e330d72d75e1e5d3489ac6e,a1c12067f0fefe8eb2d74947798a1852c82defb0,b7b741d9677cd4176b6ec9af9a94b4fe9a25eea7,2ba699f95f3aabde31a6f87b73ecb340164560c5,e55c5b086d1242e607e2cbcc610af7de3c5e0bd4,3ae637bac7150e3a454add66cf3cd6e69314f520,bb21529266b7bb86a7d18d21a71d024245d53cd1,f8bafe4175ac380116dbad33f2d8d3e031a7a75f,1d65dddd121b1d9631b49c43c21410d8d09d117f"
2df3b5caaf76bd8ecce81648b754ca4bcab215c3,8b2d02f51fed27be0ed9a1b2e7db183186c366f4,"8b2d02f51fed27be0ed9a1b2e7db183186c366f4,978276362af5f45c6b35a2f99460f26e46bfc577,f720ccc71f1e3957db2a4f90f09b70407537bd84,fe8063a71a63f285ec6d298f598345f86a8dc935,4243c7fc620609f163951ff8761491ed5e1d5ecf,046eb467d776fb08a7ed204407926799c472ad4c,beb07ee3aa69c35a9829de612fa5feb5d8de56c1,c9ef20e4cdfd26a1798effc3de6dd0818019ba01,0198f71ce3536bdabbc640aff72f1c71797cd1a3,f5b984b3391b8bc0084fc47e6b86e4767a10ea66"
7d3ad1861d0aeffe53c2e68de075dec9db1e939a,f184ed8c6a09fde41dbfaef2902887741302e59b,"f184ed8c6a09fde41dbfaef2902887741302e59b,262309d730af7e54be8b4397b6294db32aa0ff2d,103157e5543f49665b368058e2d10efb1bfd6eb9,1ac81b31e8505cb2686984d654fde60fa5cfae0f,45bc03bc8743cca462f2e78a39a6625a6fd83f82,971a7720b44fa96e8b72454f45afdbc435c65dc9,5e71b66874b34ce1eb42465df7d387390f5f584a,6e101ff360fbe4faa2d65534fd7c6b3dc21a123b,f2a0f115ee5d4c95dec3e8ca4dc23053819ee378,8bb2a1491edb424cac430119bb0489f9c540a004"
e1447adebf2b6071ce9e9f90d819a9fdd104cdfc,8e5f951ca83d94e5ef7b4b5b554021ae3d1c42e0,"8e5f951ca83d94e5ef7b4b5b554021ae3d1c42e0,7d5abd85ac1fd1f108c486374fdc91538ec5a7ed,80b0c7e8f2d50417666f4d0021e29b7300651412,8d7ce11e49600273da6879109ad16dfc6d895ed2,37f82f8615553cab88471bbd29201529ec95ef7f,d0c9fa53a0eb00aa947f009039e879967b2f943a,3987509a422a78f1bdf8080d950a4a665da21e80,c9797c1c7c6d0dbcd674c669a60f2b068d6210b5,ab7cb4a95ee54376f7347f1abcdb43a438b923f4,719df93ae55409f7cd2bed943a4bacf806027bbc"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,6afcc4661ca3b46165231b07a5f8c8fedf82da8b,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,f5919e7347bad989759845f5a7b0f5fd0efb31e7,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
4e56c1b91ada99954282743f146465a005d96b85,102c1ac097f5ba0373f657eddff96fb6d8c1a6f6,"102c1ac097f5ba0373f657eddff96fb6d8c1a6f6,cf9b85b60cc806be1b30f86ad892e9204f7cbc93,0d913b99376d880782b5d9445fc32ffe202b2315,009a8208e73f2849898b56103c269ddfc056c6f5,2e5e53726ef118feead9f6cac20cfe90a23bc96b,c95693beb7019c1a370d3e8a92aea604a5740e2f,c7b3b54f531340a712a8499b81417c8672384c72,13b1e506c2c28cd256a3d392d9eacd8647c9af84,4d5850e641b910d64ba4eb97a1eab1300e383bd7,61e4b55ef76245045ee099e16f28daf1d583d1fa"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,bd2aa417d175eea9277587bbae4f694db22ea1fd,"bd2aa417d175eea9277587bbae4f694db22ea1fd,0a905941ff6a32ff1ab757ea48ef173fa3a27522,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,83353736983128aeb119089e34d76dc4cedf575c,"bd2aa417d175eea9277587bbae4f694db22ea1fd,0a905941ff6a32ff1ab757ea48ef173fa3a27522,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
b8233962901c46af261ab4d5c93345f410a89518,5c06fada73f1933869e8855e2a8287d73857d106,"f507359c2991ae2f153bf2e1fb3ec30ccc88679c,f5961be05282b92b58f55990dec4797637904e53,1391b3199d6c41ac79d5bc2204b41317d3882915,1226bf8d5a7db9198371348651ee6628000ab494,5c06fada73f1933869e8855e2a8287d73857d106,0033a0c1a842acbf89e5fa9b3b6b84d7e3545c6d,3979cf5a013063e98ad0caf2e7110c2686cf1640,0b805ba7b8ce4c58613da1f2f702914485f00919,1a998506899da3bc703455bde45114bd4c228947,2315fc6c2c0c4abd2443e26a26e7bb86df8e24cc"
038df8f5f00817e29bdcb8822c905fc4bb7718e9,f5919e7347bad989759845f5a7b0f5fd0efb31e7,"6afcc4661ca3b46165231b07a5f8c8fedf82da8b,0cae8aed94a8647d6a6bbf7b6763024f9a15ee9d,ac1b67c2ca2417a134578f30362c775970dd1e4e,f5919e7347bad989759845f5a7b0f5fd0efb31e7,b0ea2e7be6334577b8522ea4f7463fb7093a89bc,43c413597742434ba5f9dc23aa8359c40a517d56,742b68daf2c7dc26442a03e17a41a787d4dd4fbe,8d2429c4e30df5fce327066c6153be85677de1c5,5f155ba556c8c0e22ead585693fbb1b61ccff50a,78404dae63b6939d9b858211aa0704633188b7cf"
0d5437ce1356371bca90cf05909b38d23f598961,94fa50974bcb6a24d9272f2a4d09225523ed4e7a,"94fa50974bcb6a24d9272f2a4d09225523ed4e7a,26bdd2346e3c85373ee6b4ace7a68981a4983a06,0ec546aa8f6f9340020ddaa3f77b7b5b2541b559,922c9d30e5ef6cfbae403ac379a09eacd0b1e958,1603de9683cc55ef567fc1fc22ba9ee02ec2c84c,3e325800624105ab83a59489f2baab94c71451e5,32b7c0cef0733783b8e8cf9ddcc023edf1bd83ff,69a54d8b384656a1b99d58e398ed6155bfdf8278,f2262bf32da294aa262c20a3df1a88ec6c9f8318,d98c118b45ccaff0b3ebfe2ce36d29b77d75d86a"
4f0273b7c25aa9993645a80343cfdf33e18fd757,47caac4cf1169cd46f38c8ecb30a9906be0efc88,"47caac4cf1169cd46f38c8ecb30a9906be0efc88,356bcf8342a43e333377d981ee0786e558538f9f,0820902f20cdbfd7be6409bf750de157eef9ef06,be845875d7fe634bc34f9d99080021527caff81d,3a64b39cbd4d0cc2dc97a75d10ca19f1f325f3f5,2df07ca5c6c3eff7766f8ac80579fae0e362142b,46e785039d10088e391f3ba92f8e2a261e6c4aec,763b60feaabceebbe9eddfbaa0378b8b454327aa,0fa24e602d65af82fc429edb4e0980dc534d4b16,13504e07b04b345b36b9765abf5b42529be8ffc8"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,077b01d4eb327070311ce4eb15f6ea6ede0b22f1,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
cf5eb1447a8c75d210fd92a05a5b2758b8d12f94,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,"0a905941ff6a32ff1ab757ea48ef173fa3a27522,b5db3789cbc8309eefc6f9381b77c5abf2b035e6,bd2aa417d175eea9277587bbae4f694db22ea1fd,69654052dcf32f2bf19e00ea4ec7b467fd2d61aa,9fb116c2e8acfb019ceb6e71798fd341821990f8,4a668958f20c9cd5dc3b79b7b2a6f7e9d6dce9c0,52030716292acd2c16273063aa80a9d24a6cb963,0b873546602f78dd1ba9898c7f8ffd01ffda4c4b,bf9e957f49adbc66709fb31a515a0a1d5f9014bb,83353736983128aeb119089e34d76dc4cedf575c"
fd0b6a4548d7aac8e7cbc8d25c0d639b8a3e9b87,ece67b13d983600315371879116a1d48d6509feb,"942150aaf856d82458db56f3eab4d9fc12f6620a,8b7bd175c6a7bf320036e5f994aa1787c127c312,8c29c502731812dd56f28cb4eb102ec8f9ec38be,3ff203ecb8bf0fc7584d490cd2cfb13eee2a0265,e3f193a699ce02f529a0f493cc65f7ef9023c9be,e280917be35fca322ad7ff20453be677a33439c3,07bcd196466394e7630978ee5824e8eb73ead98d,ece67b13d983600315371879116a1d48d6509feb,d5f2abc8d5ee21c57a9aa5893cd0d24440d7a440,077b01d4eb327070311ce4eb15f6ea6ede0b22f1"
fbfed0849fd4a5965bb1a82b59c543efc272fb59,d49dac9e37d6ac27f4cadf07036567c77ee074e6,"d49dac9e37d6ac27f4cadf07036567c77ee074e6,7c0a76e0b6b574c24df4c67c4012565ffe0cbd43,ef5d078a0d7712ce97a2f51ba0417a18c769eb48,5ae2caad34d3111d8952cd1253643cbdb12b215b,8068f35dfe56d40f87c275d5463fe6fb2cecb40c,7e7f2f8ee64ea9bbb9043cd591dea2238ad010d2,72cb256c063e54b62d74176d56159d4542fa4969,9ce6ca702355da3b3c142177435dcaaed5b5113d,cac471a14068abfe7d0c3a6095208a15fbfb9e82,b5156447c46a3dc450c4b2ec7925a292fa3e092a"
